ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
sot-Ritchie-2019-110-45-1,,sot,Ritchie-2019-110-45,mashome mane a mene,mashome mane a mene,,,Ritchie2019,,
sot-Ritchie-2019-110-46-1,,sot,Ritchie-2019-110-46,mashome mane a mehlano,mashome mane a mehlano,,,Ritchie2019,,
sot-Ritchie-2019-110-47-1,,sot,Ritchie-2019-110-47,mashome mane a tsheletseng,mashome mane a tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-48-1,,sot,Ritchie-2019-110-48,mashome mane a supileng,mashome mane a supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-49-1,,sot,Ritchie-2019-110-49,mashome mane a robedi,mashome mane a robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-50-1,,sot,Ritchie-2019-110-50,mashome mane a robong,mashome mane a robong,,,Ritchie2019,,
sot-Ritchie-2019-110-51-1,,sot,Ritchie-2019-110-51,mashome mahlano,mashome mahlano,,,Ritchie2019,,
sot-Ritchie-2019-110-52-1,,sot,Ritchie-2019-110-52,mashome mahlano a mong,mashome mahlano a mong,,,Ritchie2019,,
sot-Ritchie-2019-110-53-1,,sot,Ritchie-2019-110-53,mashome mahlano a mmedi,mashome mahlano a mmedi,,,Ritchie2019,,
sot-Ritchie-2019-110-54-1,,sot,Ritchie-2019-110-54,mashome mahlano a meraro,mashome mahlano a meraro,,,Ritchie2019,,
sot-Ritchie-2019-110-55-1,,sot,Ritchie-2019-110-55,mashome mahlano a mene,mashome mahlano a mene,,,Ritchie2019,,
sot-Ritchie-2019-110-56-1,,sot,Ritchie-2019-110-56,mashome mahlano a mehlano,mashome mahlano a mehlano,,,Ritchie2019,,
sot-Ritchie-2019-110-57-1,,sot,Ritchie-2019-110-57,mashome mahlano a tsheletseng,mashome mahlano a tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-58-1,,sot,Ritchie-2019-110-58,mashome mahlano a supileng,mashome mahlano a supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-59-1,,sot,Ritchie-2019-110-59,mashome mahlano a robedi,mashome mahlano a robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-60-1,,sot,Ritchie-2019-110-60,mashome mahlano a robong,mashome mahlano a robong,,,Ritchie2019,,
sot-Ritchie-2019-110-61-1,,sot,Ritchie-2019-110-61,mashome tsheletseng,mashome tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-62-1,,sot,Ritchie-2019-110-62,mashome tsheletseng a mong,mashome tsheletseng a mong,,,Ritchie2019,,
sot-Ritchie-2019-110-63-1,,sot,Ritchie-2019-110-63,mashome tsheletseng a mmedi,mashome tsheletseng a mmedi,,,Ritchie2019,,
sot-Ritchie-2019-110-64-1,,sot,Ritchie-2019-110-64,mashome tsheletseng a meraro,mashome tsheletseng a meraro,,,Ritchie2019,,
sot-Ritchie-2019-110-65-1,,sot,Ritchie-2019-110-65,mashome tsheletseng a mene,mashome tsheletseng a mene,,,Ritchie2019,,
sot-Ritchie-2019-110-66-1,,sot,Ritchie-2019-110-66,mashome tsheletseng a mehlano,mashome tsheletseng a mehlano,,,Ritchie2019,,
sot-Ritchie-2019-110-67-1,,sot,Ritchie-2019-110-67,mashome tsheletseng a tsheletseng,mashome tsheletseng a tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-68-1,,sot,Ritchie-2019-110-68,mashome tsheletseng a supileng,mashome tsheletseng a supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-69-1,,sot,Ritchie-2019-110-69,mashome tsheletseng a robedi,mashome tsheletseng a robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-70-1,,sot,Ritchie-2019-110-70,mashome tsheletseng a robong,mashome tsheletseng a robong,,,Ritchie2019,,
sot-Ritchie-2019-110-71-1,,sot,Ritchie-2019-110-71,mashome supileng,mashome supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-72-1,,sot,Ritchie-2019-110-72,mashome supileng a mong,mashome supileng a mong,,,Ritchie2019,,
sot-Ritchie-2019-110-73-1,,sot,Ritchie-2019-110-73,mashome supileng a mmedi,mashome supileng a mmedi,,,Ritchie2019,,
sot-Ritchie-2019-110-74-1,,sot,Ritchie-2019-110-74,mashome supileng a meraro,mashome supileng a meraro,,,Ritchie2019,,
sot-Ritchie-2019-110-75-1,,sot,Ritchie-2019-110-75,mashome supileng a mene,mashome supileng a mene,,,Ritchie2019,,
sot-Ritchie-2019-110-76-1,,sot,Ritchie-2019-110-76,mashome supileng a mehlano,mashome supileng a mehlano,,,Ritchie2019,,
sot-Ritchie-2019-110-77-1,,sot,Ritchie-2019-110-77,mashome supileng a tsheletseng,mashome supileng a tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-78-1,,sot,Ritchie-2019-110-78,mashome supileng a supileng,mashome supileng a supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-79-1,,sot,Ritchie-2019-110-79,mashome supileng a robedi,mashome supileng a robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-80-1,,sot,Ritchie-2019-110-80,mashome supileng a robong,mashome supileng a robong,,,Ritchie2019,,
sot-Ritchie-2019-110-81-1,,sot,Ritchie-2019-110-81,mashome robedi,mashome robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-82-1,,sot,Ritchie-2019-110-82,mashome robedi a mong,mashome robedi a mong,,,Ritchie2019,,
sot-Ritchie-2019-110-83-1,,sot,Ritchie-2019-110-83,mashome robedi a mmedi,mashome robedi a mmedi,,,Ritchie2019,,
sot-Ritchie-2019-110-84-1,,sot,Ritchie-2019-110-84,mashome robedi a meraro,mashome robedi a meraro,,,Ritchie2019,,
sot-Ritchie-2019-110-85-1,,sot,Ritchie-2019-110-85,mashome robedi a mene,mashome robedi a mene,,,Ritchie2019,,
sot-Ritchie-2019-110-86-1,,sot,Ritchie-2019-110-86,mashome robedi a mehlano,mashome robedi a mehlano,,,Ritchie2019,,
sot-Ritchie-2019-110-87-1,,sot,Ritchie-2019-110-87,mashome robedi a tsheletseng,mashome robedi a tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-88-1,,sot,Ritchie-2019-110-88,mashome robedi a supileng,mashome robedi a supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-89-1,,sot,Ritchie-2019-110-89,mashome robedi a robedi,mashome robedi a robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-90-1,,sot,Ritchie-2019-110-90,mashome robedi a robong,mashome robedi a robong,,,Ritchie2019,,
sot-Ritchie-2019-110-91-1,,sot,Ritchie-2019-110-91,mashome robong,mashome robong,,,Ritchie2019,,
sot-Ritchie-2019-110-92-1,,sot,Ritchie-2019-110-92,mashome robong a mong,mashome robong a mong,,,Ritchie2019,,
sot-Ritchie-2019-110-93-1,,sot,Ritchie-2019-110-93,mashome robong a mmedi,mashome robong a mmedi,,,Ritchie2019,,
sot-Ritchie-2019-110-94-1,,sot,Ritchie-2019-110-94,mashome robong a meraro,mashome robong a meraro,,,Ritchie2019,,
sot-Ritchie-2019-110-95-1,,sot,Ritchie-2019-110-95,mashome robong a mene,mashome robong a mene,,,Ritchie2019,,
sot-Ritchie-2019-110-96-1,,sot,Ritchie-2019-110-96,mashome robong a mehlano,mashome robong a mehlano,,,Ritchie2019,,
sot-Ritchie-2019-110-97-1,,sot,Ritchie-2019-110-97,mashome robong a tsheletseng,mashome robong a tsheletseng,,,Ritchie2019,,
sot-Ritchie-2019-110-98-1,,sot,Ritchie-2019-110-98,mashome robong a supileng,mashome robong a supileng,,,Ritchie2019,,
sot-Ritchie-2019-110-99-1,,sot,Ritchie-2019-110-99,mashome robong a robedi,mashome robong a robedi,,,Ritchie2019,,
sot-Ritchie-2019-110-100-1,,sot,Ritchie-2019-110-100,mashome robong a robong,mashome robong a robong,,,Ritchie2019,,
sot-Ritchie-2019-110-101-1,,sot,Ritchie-2019-110-101,lekgolo,lekgolo,,,Ritchie2019,,
sot-Ritchie-2019-110-102-1,,sot,Ritchie-2019-110-102,sekete,sekete,,,Ritchie2019,,
sot-Ritchie-2019-110-103-1,,sot,Ritchie-2019-110-103,dikete leshome,dikete leshome,,,Ritchie2019,,
sot-Ritchie-2019-110-104-1,,sot,Ritchie-2019-110-104,dikete lekgolo,dikete lekgolo,,,Ritchie2019,,
sot-Ritchie-2019-110-105-1,,sot,Ritchie-2019-110-105,milione,milione,,,Ritchie2019,,
sot-Ritchie-2019-110-106-1,,sot,Ritchie-2019-110-106,dimilione leshome,dimilione leshome,,,Ritchie2019,,
sot-Ritchie-2019-110-107-1,,sot,Ritchie-2019-110-107,dimilione lekgolo,dimilione lekgolo,,,Ritchie2019,,
sot-Ritchie-2019-110-108-1,,sot,Ritchie-2019-110-108,bilione,bilione,,,Ritchie2019,,
sot-Ritchie-2019-110-109-1,,sot,Ritchie-2019-110-109,dibilione leshome,dibilione leshome,,,Ritchie2019,,
sot-Ritchie-2019-110-110-1,,sot,Ritchie-2019-110-110,dibilione lekgolo,dibilione lekgolo,,,Ritchie2019,,
spa-Ritchie-2019-110-1-1,,spa,Ritchie-2019-110-1,cero,cero,,,Ritchie2019,,
spa-Ritchie-2019-110-2-1,,spa,Ritchie-2019-110-2,uno,uno,,,Ritchie2019,,
spa-Ritchie-2019-110-3-1,,spa,Ritchie-2019-110-3,dos,dos,,,Ritchie2019,,
spa-Ritchie-2019-110-4-1,,spa,Ritchie-2019-110-4,tres,tres,,,Ritchie2019,,
spa-Ritchie-2019-110-5-1,,spa,Ritchie-2019-110-5,cuatro,cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-6-1,,spa,Ritchie-2019-110-6,cinco,cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-7-1,,spa,Ritchie-2019-110-7,seis,seis,,,Ritchie2019,,
spa-Ritchie-2019-110-8-1,,spa,Ritchie-2019-110-8,siete,siete,,,Ritchie2019,,
spa-Ritchie-2019-110-9-1,,spa,Ritchie-2019-110-9,ocho,ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-10-1,,spa,Ritchie-2019-110-10,nueve,nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-11-1,,spa,Ritchie-2019-110-11,diez,diez,,,Ritchie2019,,
spa-Ritchie-2019-110-12-1,,spa,Ritchie-2019-110-12,once,once,,,Ritchie2019,,
spa-Ritchie-2019-110-13-1,,spa,Ritchie-2019-110-13,doce,doce,,,Ritchie2019,,
spa-Ritchie-2019-110-14-1,,spa,Ritchie-2019-110-14,trece,trece,,,Ritchie2019,,
spa-Ritchie-2019-110-15-1,,spa,Ritchie-2019-110-15,catorce,catorce,,,Ritchie2019,,
spa-Ritchie-2019-110-16-1,,spa,Ritchie-2019-110-16,quince,quince,,,Ritchie2019,,
spa-Ritchie-2019-110-17-1,,spa,Ritchie-2019-110-17,dieciséis,dieciséis,,,Ritchie2019,,
spa-Ritchie-2019-110-18-1,,spa,Ritchie-2019-110-18,diecisiete,diecisiete,,,Ritchie2019,,
spa-Ritchie-2019-110-19-1,,spa,Ritchie-2019-110-19,dieciocho,dieciocho,,,Ritchie2019,,
spa-Ritchie-2019-110-20-1,,spa,Ritchie-2019-110-20,diecinueve,diecinueve,,,Ritchie2019,,
spa-Ritchie-2019-110-21-1,,spa,Ritchie-2019-110-21,veinte,veinte,,,Ritchie2019,,
spa-Ritchie-2019-110-22-1,,spa,Ritchie-2019-110-22,veintiuno,veintiuno,,,Ritchie2019,,
spa-Ritchie-2019-110-23-1,,spa,Ritchie-2019-110-23,veintidós,veintidós,,,Ritchie2019,,
spa-Ritchie-2019-110-24-1,,spa,Ritchie-2019-110-24,veintitrés,veintitrés,,,Ritchie2019,,
spa-Ritchie-2019-110-25-1,,spa,Ritchie-2019-110-25,veinticuatro,veinticuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-26-1,,spa,Ritchie-2019-110-26,veinticinco,veinticinco,,,Ritchie2019,,
spa-Ritchie-2019-110-27-1,,spa,Ritchie-2019-110-27,veintiséis,veintiséis,,,Ritchie2019,,
spa-Ritchie-2019-110-28-1,,spa,Ritchie-2019-110-28,veintisiete,veintisiete,,,Ritchie2019,,
spa-Ritchie-2019-110-29-1,,spa,Ritchie-2019-110-29,veintiocho,veintiocho,,,Ritchie2019,,
spa-Ritchie-2019-110-30-1,,spa,Ritchie-2019-110-30,veintinueve,veintinueve,,,Ritchie2019,,
spa-Ritchie-2019-110-31-1,,spa,Ritchie-2019-110-31,treinta,treinta,,,Ritchie2019,,
spa-Ritchie-2019-110-32-1,,spa,Ritchie-2019-110-32,treinta y uno,treinta y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-33-1,,spa,Ritchie-2019-110-33,treinta y dos,treinta y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-34-1,,spa,Ritchie-2019-110-34,treinta y tres,treinta y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-35-1,,spa,Ritchie-2019-110-35,treinta y cuatro,treinta y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-36-1,,spa,Ritchie-2019-110-36,treinta y cinco,treinta y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-37-1,,spa,Ritchie-2019-110-37,treinta y seis,treinta y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-38-1,,spa,Ritchie-2019-110-38,treinta y siete,treinta y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-39-1,,spa,Ritchie-2019-110-39,treinta y ocho,treinta y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-40-1,,spa,Ritchie-2019-110-40,treinta y nueve,treinta y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-41-1,,spa,Ritchie-2019-110-41,cuarenta,cuarenta,,,Ritchie2019,,
spa-Ritchie-2019-110-42-1,,spa,Ritchie-2019-110-42,cuarenta y uno,cuarenta y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-43-1,,spa,Ritchie-2019-110-43,cuarenta y dos,cuarenta y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-44-1,,spa,Ritchie-2019-110-44,cuarenta y tres,cuarenta y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-45-1,,spa,Ritchie-2019-110-45,cuarenta y cuatro,cuarenta y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-46-1,,spa,Ritchie-2019-110-46,cuarenta y cinco,cuarenta y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-47-1,,spa,Ritchie-2019-110-47,cuarenta y seis,cuarenta y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-48-1,,spa,Ritchie-2019-110-48,cuarenta y siete,cuarenta y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-49-1,,spa,Ritchie-2019-110-49,cuarenta y ocho,cuarenta y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-50-1,,spa,Ritchie-2019-110-50,cuarenta y nueve,cuarenta y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-51-1,,spa,Ritchie-2019-110-51,cincuenta,cincuenta,,,Ritchie2019,,
spa-Ritchie-2019-110-52-1,,spa,Ritchie-2019-110-52,cincuenta y uno,cincuenta y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-53-1,,spa,Ritchie-2019-110-53,cincuenta y dos,cincuenta y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-54-1,,spa,Ritchie-2019-110-54,cincuenta y tres,cincuenta y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-55-1,,spa,Ritchie-2019-110-55,cincuenta y cuatro,cincuenta y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-56-1,,spa,Ritchie-2019-110-56,cincuenta y cinco,cincuenta y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-57-1,,spa,Ritchie-2019-110-57,cincuenta y seis,cincuenta y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-58-1,,spa,Ritchie-2019-110-58,cincuenta y siete,cincuenta y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-59-1,,spa,Ritchie-2019-110-59,cincuenta y ocho,cincuenta y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-60-1,,spa,Ritchie-2019-110-60,cincuenta y nueve,cincuenta y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-61-1,,spa,Ritchie-2019-110-61,sesenta,sesenta,,,Ritchie2019,,
spa-Ritchie-2019-110-62-1,,spa,Ritchie-2019-110-62,sesenta y uno,sesenta y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-63-1,,spa,Ritchie-2019-110-63,sesenta y dos,sesenta y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-64-1,,spa,Ritchie-2019-110-64,sesenta y tres,sesenta y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-65-1,,spa,Ritchie-2019-110-65,sesenta y cuatro,sesenta y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-66-1,,spa,Ritchie-2019-110-66,sesenta y cinco,sesenta y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-67-1,,spa,Ritchie-2019-110-67,sesenta y seis,sesenta y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-68-1,,spa,Ritchie-2019-110-68,sesenta y siete,sesenta y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-69-1,,spa,Ritchie-2019-110-69,sesenta y ocho,sesenta y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-70-1,,spa,Ritchie-2019-110-70,sesenta y nueve,sesenta y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-71-1,,spa,Ritchie-2019-110-71,setenta,setenta,,,Ritchie2019,,
spa-Ritchie-2019-110-72-1,,spa,Ritchie-2019-110-72,setenta y uno,setenta y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-73-1,,spa,Ritchie-2019-110-73,setenta y dos,setenta y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-74-1,,spa,Ritchie-2019-110-74,setenta y tres,setenta y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-75-1,,spa,Ritchie-2019-110-75,setenta y cuatro,setenta y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-76-1,,spa,Ritchie-2019-110-76,setenta y cinco,setenta y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-77-1,,spa,Ritchie-2019-110-77,setenta y seis,setenta y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-78-1,,spa,Ritchie-2019-110-78,setenta y siete,setenta y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-79-1,,spa,Ritchie-2019-110-79,setenta y ocho,setenta y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-80-1,,spa,Ritchie-2019-110-80,setenta y nueve,setenta y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-81-1,,spa,Ritchie-2019-110-81,ochenta,ochenta,,,Ritchie2019,,
spa-Ritchie-2019-110-82-1,,spa,Ritchie-2019-110-82,ochenta y uno,ochenta y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-83-1,,spa,Ritchie-2019-110-83,ochenta y dos,ochenta y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-84-1,,spa,Ritchie-2019-110-84,ochenta y tres,ochenta y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-85-1,,spa,Ritchie-2019-110-85,ochenta y cuatro,ochenta y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-86-1,,spa,Ritchie-2019-110-86,ochenta y cinco,ochenta y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-87-1,,spa,Ritchie-2019-110-87,ochenta y seis,ochenta y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-88-1,,spa,Ritchie-2019-110-88,ochenta y siete,ochenta y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-89-1,,spa,Ritchie-2019-110-89,ochenta y ocho,ochenta y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-90-1,,spa,Ritchie-2019-110-90,ochenta y nueve,ochenta y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-91-1,,spa,Ritchie-2019-110-91,noventa,noventa,,,Ritchie2019,,
spa-Ritchie-2019-110-92-1,,spa,Ritchie-2019-110-92,noventa y uno,noventa y uno,,,Ritchie2019,,
spa-Ritchie-2019-110-93-1,,spa,Ritchie-2019-110-93,noventa y dos,noventa y dos,,,Ritchie2019,,
spa-Ritchie-2019-110-94-1,,spa,Ritchie-2019-110-94,noventa y tres,noventa y tres,,,Ritchie2019,,
spa-Ritchie-2019-110-95-1,,spa,Ritchie-2019-110-95,noventa y cuatro,noventa y cuatro,,,Ritchie2019,,
spa-Ritchie-2019-110-96-1,,spa,Ritchie-2019-110-96,noventa y cinco,noventa y cinco,,,Ritchie2019,,
spa-Ritchie-2019-110-97-1,,spa,Ritchie-2019-110-97,noventa y seis,noventa y seis,,,Ritchie2019,,
spa-Ritchie-2019-110-98-1,,spa,Ritchie-2019-110-98,noventa y siete,noventa y siete,,,Ritchie2019,,
spa-Ritchie-2019-110-99-1,,spa,Ritchie-2019-110-99,noventa y ocho,noventa y ocho,,,Ritchie2019,,
spa-Ritchie-2019-110-100-1,,spa,Ritchie-2019-110-100,noventa y nueve,noventa y nueve,,,Ritchie2019,,
spa-Ritchie-2019-110-101-1,,spa,Ritchie-2019-110-101,cien,cien,,,Ritchie2019,,
spa-Ritchie-2019-110-102-1,,spa,Ritchie-2019-110-102,mil,mil,,,Ritchie2019,,
spa-Ritchie-2019-110-103-1,,spa,Ritchie-2019-110-103,diez mil,diez mil,,,Ritchie2019,,
spa-Ritchie-2019-110-104-1,,spa,Ritchie-2019-110-104,cien mil,cien mil,,,Ritchie2019,,
spa-Ritchie-2019-110-105-1,,spa,Ritchie-2019-110-105,un millón,un millón,,,Ritchie2019,,
spa-Ritchie-2019-110-106-1,,spa,Ritchie-2019-110-106,diez millones,diez millones,,,Ritchie2019,,
spa-Ritchie-2019-110-107-1,,spa,Ritchie-2019-110-107,cien millones,cien millones,,,Ritchie2019,,
spa-Ritchie-2019-110-108-1,,spa,Ritchie-2019-110-108,mil millones,mil millones,,,Ritchie2019,,
spa-Ritchie-2019-110-109-1,,spa,Ritchie-2019-110-109,diez mil millones,diez mil millones,,,Ritchie2019,,
spa-Ritchie-2019-110-110-1,,spa,Ritchie-2019-110-110,cien mil millones,cien mil millones,,,Ritchie2019,,
sqi-Ritchie-2019-110-1-1,,sqi,Ritchie-2019-110-1,zero,zero,,,Ritchie2019,,
sqi-Ritchie-2019-110-2-1,,sqi,Ritchie-2019-110-2,një,një,,,Ritchie2019,,
sqi-Ritchie-2019-110-3-1,,sqi,Ritchie-2019-110-3,dy,dy,,,Ritchie2019,,
sqi-Ritchie-2019-110-4-1,,sqi,Ritchie-2019-110-4,tre,tre,,,Ritchie2019,,
sqi-Ritchie-2019-110-5-1,,sqi,Ritchie-2019-110-5,katër,katër,,,Ritchie2019,,
sqi-Ritchie-2019-110-6-1,,sqi,Ritchie-2019-110-6,pesë,pesë,,,Ritchie2019,,
sqi-Ritchie-2019-110-7-1,,sqi,Ritchie-2019-110-7,gjashtë,gjashtë,,,Ritchie2019,,
sqi-Ritchie-2019-110-8-1,,sqi,Ritchie-2019-110-8,shtatë,shtatë,,,Ritchie2019,,
sqi-Ritchie-2019-110-9-1,,sqi,Ritchie-2019-110-9,tetë,tetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-10-1,,sqi,Ritchie-2019-110-10,nëntë,nëntë,,,Ritchie2019,,
sqi-Ritchie-2019-110-11-1,,sqi,Ritchie-2019-110-11,dhjetë,dhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-12-1,,sqi,Ritchie-2019-110-12,njëmbëdhjetë,njëmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-13-1,,sqi,Ritchie-2019-110-13,dymbëdhjetë,dymbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-14-1,,sqi,Ritchie-2019-110-14,trembëdhjetë,trembëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-15-1,,sqi,Ritchie-2019-110-15,katërmbëdhjetë,katërmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-16-1,,sqi,Ritchie-2019-110-16,pesëmbëdhjetë,pesëmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-17-1,,sqi,Ritchie-2019-110-17,gjashtëmbëdhjetë,gjashtëmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-18-1,,sqi,Ritchie-2019-110-18,shtatëmbëdhjetë,shtatëmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-19-1,,sqi,Ritchie-2019-110-19,tetëmbëdhjetë,tetëmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-20-1,,sqi,Ritchie-2019-110-20,nëntëmbëdhjetë,nëntëmbëdhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-21-1,,sqi,Ritchie-2019-110-21,njëzet,njëzet,,,Ritchie2019,,
sqi-Ritchie-2019-110-22-1,,sqi,Ritchie-2019-110-22,njëzet e një,njëzet e një,,,Ritchie2019,,
sqi-Ritchie-2019-110-23-1,,sqi,Ritchie-2019-110-23,njëzet e dy,njëzet e dy,,,Ritchie2019,,
sqi-Ritchie-2019-110-24-1,,sqi,Ritchie-2019-110-24,njëzet e tre,njëzet e tre,,,Ritchie2019,,
sqi-Ritchie-2019-110-25-1,,sqi,Ritchie-2019-110-25,njëzet e katër,njëzet e katër,,,Ritchie2019,,
sqi-Ritchie-2019-110-26-1,,sqi,Ritchie-2019-110-26,njëzet e pesë,njëzet e pesë,,,Ritchie2019,,
sqi-Ritchie-2019-110-27-1,,sqi,Ritchie-2019-110-27,njëzet e gjashtë,njëzet e gjashtë,,,Ritchie2019,,
sqi-Ritchie-2019-110-28-1,,sqi,Ritchie-2019-110-28,njëzet e shtatë,njëzet e shtatë,,,Ritchie2019,,
sqi-Ritchie-2019-110-29-1,,sqi,Ritchie-2019-110-29,njëzet e tetë,njëzet e tetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-30-1,,sqi,Ritchie-2019-110-30,njëzet e nëntë,njëzet e nëntë,,,Ritchie2019,,
sqi-Ritchie-2019-110-31-1,,sqi,Ritchie-2019-110-31,tridhjetë,tridhjetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-32-1,,sqi,Ritchie-2019-110-32,tridhjetë e një,tridhjetë e një,,,Ritchie2019,,
sqi-Ritchie-2019-110-33-1,,sqi,Ritchie-2019-110-33,tridhjetë e dy,tridhjetë e dy,,,Ritchie2019,,
sqi-Ritchie-2019-110-34-1,,sqi,Ritchie-2019-110-34,tridhjetë e tre,tridhjetë e tre,,,Ritchie2019,,
sqi-Ritchie-2019-110-35-1,,sqi,Ritchie-2019-110-35,tridhjetë e katër,tridhjetë e katër,,,Ritchie2019,,
sqi-Ritchie-2019-110-36-1,,sqi,Ritchie-2019-110-36,tridhjetë e pesë,tridhjetë e pesë,,,Ritchie2019,,
sqi-Ritchie-2019-110-37-1,,sqi,Ritchie-2019-110-37,tridhjetë e gjashtë,tridhjetë e gjashtë,,,Ritchie2019,,
sqi-Ritchie-2019-110-38-1,,sqi,Ritchie-2019-110-38,tridhjetë e shtatë,tridhjetë e shtatë,,,Ritchie2019,,
sqi-Ritchie-2019-110-39-1,,sqi,Ritchie-2019-110-39,tridhjetë e tetë,tridhjetë e tetë,,,Ritchie2019,,
sqi-Ritchie-2019-110-40-1,,sqi,Ritchie-2019-110-40,tridhjetë e nëntë,tridhjetë e nëntë,,,Ritchie2019,,
sqi-Ritchie-2019-110-41-1,,sqi,Ritchie-2019-110-41,dyzet,dyzet,,,Ritchie2019,,
sqi-Ritchie-2019-110-42-1,,sqi,Ritchie-2019-110-42,dyzet e një,dyzet e një,,,Ritchie2019,,
